sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict
acos_train_00428,acos,train,a little noise but i think that was because of our party !,['AMBIENCE#GENERAL'],['Ambience'],['neutral'],[None],[True],1,True,False
acos_train_00429,acos,train,this quaint and romantic trattoria is at the top of my manhattan restaurant list .,"['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['Ambience', 'General']","['positive', 'positive']","['trattoria', 'trattoria']","[False, False]",2,False,False
acos_train_00430,acos,train,"the food is delicious - from the specials to the regular menu - fare , the dishes are never a disappointment .","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive']","['food', 'specials', 'regular menu - fare', 'dishes']","[False, False, False, False]",4,False,False
acos_train_00431,acos,train,"whether it ' s the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to northern italy with one bite .","['FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food']","['positive', 'positive']","['parmesean porcini souffle', 'lamb glazed with balsamic vinegar']","[False, False]",2,False,False
acos_train_00432,acos,train,"although the tables may be closely situated , the candle - light , food - quality and service overcompensate .","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Ambience', 'Ambience', 'Food', 'Service']","['negative', 'positive', 'positive', 'positive']","['tables', 'candle - light', 'food', 'service']","[False, False, False, False]",4,False,True
acos_train_00433,acos,train,a guaranteeed delight !,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00434,acos,train,"i have known about this secret for the last 13 years , emilio ( the godfather ) has continued to serve food and wine for the gods at mortal prices .","['FOOD#QUALITY', 'FOOD#PRICES', 'DRINKS#QUALITY', 'DRINKS#PRICES']","['Food', 'Price', 'Food', 'Price']","['positive', 'positive', 'positive', 'positive']","['food', 'food', 'wine', 'wine']","[False, False, False, False]",4,False,False
acos_train_00435,acos,train,"if you go , try the marinara / arrabiatta sauce , the mozzarella en carozza is mmmmmmmm . . . . . everything is just delicious .","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food']","['positive', 'positive', 'positive']","['marinara / arrabiatta sauce', 'marinara / arrabiatta sauce', None]","[False, False, True]",3,True,False
acos_train_00436,acos,train,i pray it stays open forever .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00437,acos,train,"i found the food , service and value exceptional everytime i have been there .","['FOOD#QUALITY', 'SERVICE#GENERAL', 'RESTAURANT#PRICES']","['Food', 'Service', 'Price']","['positive', 'positive', 'positive']","['food', 'service', None]","[False, False, True]",3,True,False
acos_train_00438,acos,train,i felt as though i were eating in paris .,['FOOD#QUALITY'],['Food'],['positive'],[None],[True],1,True,False
acos_train_00439,acos,train,the service was excellent - friendly and attentive .,"['SERVICE#GENERAL', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['Service', 'Service', 'Service']","['positive', 'positive', 'positive']","['service', 'service', 'service']","[False, False, False]",3,False,False
acos_train_00440,acos,train,the prices are wonderfully low .,['RESTAURANT#PRICES'],['Price'],['positive'],[None],[True],1,True,False
acos_train_00441,acos,train,very good wine choices .,['DRINKS#STYLE_OPTIONS'],['Food'],['positive'],['wine choices'],[False],1,False,False
acos_train_00442,acos,train,who has room for cheesesticks with the best pizza in nyc !,['FOOD#QUALITY'],['Food'],['positive'],['pizza'],[False],1,False,False
acos_train_00443,acos,train,get the pepperoni - yum - and a family style salad .,"['FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food']","['positive', 'positive']","['pepperoni', 'family style salad']","[False, False]",2,False,False
acos_train_00444,acos,train,great staff .,['SERVICE#GENERAL'],['Service'],['positive'],['staff'],[False],1,False,False
acos_train_00445,acos,train,always great service !,['SERVICE#GENERAL'],['Service'],['positive'],['service'],[False],1,False,False
acos_train_00446,acos,train,i go twice a month !,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00447,acos,train,"the food is good , i ca n ' t lie .",['FOOD#QUALITY'],['Food'],['positive'],['food'],[False],1,False,False
acos_train_00448,acos,train,the hostess and the waitress were incredibly rude and did everything they could to rush us out .,"['SERVICE#GENERAL', 'SERVICE#GENERAL']","['Service', 'Service']","['negative', 'negative']","['hostess', 'waitress']","[False, False]",2,False,False
acos_train_00449,acos,train,we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .,['SERVICE#GENERAL'],['Service'],['negative'],['waitress'],[False],1,False,False
acos_train_00450,acos,train,"this place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .","['RESTAURANT#PRICES', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Price', 'Food', 'Service']","['negative', 'positive', 'negative']","['place', 'the', 'the']","[False, False, False]",3,False,True
acos_train_00451,acos,train,save yourself the time and trouble and skip this one !,['RESTAURANT#GENERAL'],['General'],['negative'],[None],[True],1,True,False
acos_train_00452,acos,train,amma is nothing special .,['RESTAURANT#GENERAL'],['General'],['neutral'],['amma'],[False],1,False,False
acos_train_00453,acos,train,i ate here a week ago and found most dishes average at best and too expensive .,"['FOOD#QUALITY', 'FOOD#PRICES']","['Food', 'Price']","['negative', 'negative']","['dishes', 'dishes']","[False, False]",2,False,False
acos_train_00454,acos,train,will not be back .,['RESTAURANT#GENERAL'],['General'],['negative'],[None],[True],1,True,False
acos_train_00455,acos,train,"do n ' t dine at tamarind for the vegetarian dishes , they are simply not up to par with the non - veg selections .","['FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food']","['negative', 'positive']","['vegetarian dishes', 'non - veg selections']","[False, False]",2,False,True
acos_train_00456,acos,train,this place is always packed .,['AMBIENCE#GENERAL'],['Ambience'],['neutral'],['place'],[False],1,False,False
acos_train_00457,acos,train,"most importantly , food is excellent .",['FOOD#QUALITY'],['Food'],['positive'],['food'],[False],1,False,False
acos_train_00458,acos,train,try the sea bass .,['FOOD#QUALITY'],['Food'],['positive'],['sea bass'],[False],1,False,False
acos_train_00459,acos,train,highly recommended .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00460,acos,train,first of all dal bukhara rocks .,['FOOD#QUALITY'],['Food'],['positive'],['dal bukhara rocks .'],[False],1,False,False
acos_train_00461,acos,train,i am happy i did the food was awsome .,['FOOD#QUALITY'],['Food'],['positive'],['food'],[False],1,False,False
acos_train_00462,acos,train,and yes dal bukhara is so dam good and so are all the kababs .,"['FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food']","['positive', 'positive']","['kababs', 'dal bukhara']","[False, False]",2,False,False
acos_train_00463,acos,train,but overall i give it a 10,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00464,acos,train,10,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00465,acos,train,haru on park s is simply disgusting .,['RESTAURANT#GENERAL'],['General'],['negative'],['haru on park s'],[False],1,False,False
acos_train_00466,acos,train,the fish was not fresh and the rice tasted old and stale .,"['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food']","['negative', 'negative', 'negative']","['fish', 'rice', 'rice']","[False, False, False]",3,False,False
acos_train_00467,acos,train,"quite frankly , this is some of the worst sushi i have ever tried .",['FOOD#QUALITY'],['Food'],['negative'],['sushi'],[False],1,False,False
acos_train_00468,acos,train,will never be back .,['RESTAURANT#GENERAL'],['General'],['negative'],[None],[True],1,True,False
acos_train_00469,acos,train,honestly the worst sushi my husband and i had in our entire lives .,['FOOD#QUALITY'],['Food'],['negative'],['sushi'],[False],1,False,False
acos_train_00470,acos,train,not sure why this restaurant would be rated that highly .,['RESTAURANT#GENERAL'],['General'],['negative'],['restaurant'],[False],1,False,False
acos_train_00471,acos,train,the all - u - can - eat sushi is definitely in very poor quality .,['FOOD#QUALITY'],['Food'],['negative'],['all - u - can - eat sushi'],[False],1,False,False
acos_train_00472,acos,train,wont come back again for sure !,['RESTAURANT#GENERAL'],['General'],['negative'],[None],[True],1,True,False
acos_train_00473,acos,train,"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish .","['FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food']","['negative', 'negative']","['soy sauce', 'rice']","[False, False]",2,False,False
acos_train_00474,acos,train,the waitstaffs are nice though .,['SERVICE#GENERAL'],['Service'],['positive'],['waitstaffs'],[False],1,False,False
acos_train_00475,acos,train,i have been to roth ' s twice and both times were very disappointing .,['RESTAURANT#GENERAL'],['General'],['negative'],"[""roth ' s""]",[False],1,False,False
acos_train_00476,acos,train,"both times i was extremely dissappointed by the service , which was boarderline rude .","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['Service', 'Service']","['negative', 'negative']","['service', 'service']","[False, False]",2,False,False
acos_train_00477,acos,train,they wouldnt even let me finish my glass of wine before offering another .,['SERVICE#GENERAL'],['Service'],['negative'],[None],[True],1,True,False
acos_train_00478,acos,train,much of the time it seems like they do not care about you .,['SERVICE#GENERAL'],['Service'],['negative'],[None],[True],1,True,False
acos_train_00479,acos,train,"the dinner was ok , nothing i would have again .",['FOOD#QUALITY'],['Food'],['negative'],['dinner'],[False],1,False,False
acos_train_00480,acos,train,this was a great surprise .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00481,acos,train,i look forward to eating here again,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00482,acos,train,planet thai is great !,['RESTAURANT#GENERAL'],['General'],['positive'],['planet thai'],[False],1,False,False
acos_train_00483,acos,train,"we love the food , drinks , and atmosphere !","['FOOD#QUALITY', 'DRINKS#QUALITY', 'AMBIENCE#GENERAL']","['Food', 'Food', 'Ambience']","['positive', 'positive', 'positive']","['food', 'drinks', 'atmosphere']","[False, False, False]",3,False,False
acos_train_00484,acos,train,"the svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !","['SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['Service', 'General']","['negative', 'positive']","['svc', 'restaurant']","[False, False]",2,False,True
acos_train_00485,acos,train,"try the pad thai , it ' s fabulous and their prices are so cheap !","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['Food', 'Food', 'Food', 'Price']","['positive', 'positive', 'positive', 'positive']","['pad thai', 'pad thai', 'pad thai', None]","[False, False, False, True]",4,True,False
acos_train_00486,acos,train,"just because it ' s cheap does not mean the portions are small or the food is nasty , it is great !","['FOOD#STYLE_OPTIONS', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['Food', 'Food', 'Price']","['positive', 'positive', 'positive']","['portions', 'food', None]","[False, False, True]",3,True,False
acos_train_00487,acos,train,"they forgot a sandwich , did n ' t include plastic forks , and did n ' t include pita with the hummus platter .",['SERVICE#GENERAL'],['Service'],['negative'],[None],[True],1,True,False
acos_train_00488,acos,train,"also , the sandwiches ( nearing $ 7 ) did n ' t come with anything like chips or a side .","['FOOD#STYLE_OPTIONS', 'FOOD#PRICES']","['Food', 'Price']","['positive', 'positive']","['sandwiches', 'sandwiches']","[False, False]",2,False,False
acos_train_00489,acos,train,"overall , not worth the money .","['RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['General', 'Price']","['negative', 'negative']","[None, None]","[True, True]",2,True,False
acos_train_00490,acos,train,"eating in , the atmosphere saves it , but at your desk , it ' s a very disappointing experience .","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['Ambience', 'General']","['positive', 'negative']","['atmosphere', None]","[False, True]",2,True,True
acos_train_00491,acos,train,chennai garden is my favorite indian restaurant in the city .,['RESTAURANT#GENERAL'],['General'],['positive'],['chennai garden'],[False],1,False,False
acos_train_00492,acos,train,they have authentic indian at amazing prices .,"['FOOD#QUALITY', 'FOOD#PRICES']","['Food', 'Price']","['positive', 'positive']","['indian', None]","[False, True]",2,True,False
acos_train_00493,acos,train,this restaurant is vegetarian ; there are no meat dishes whatsoever .,['FOOD#STYLE_OPTIONS'],['Food'],['negative'],['meat dishes'],[False],1,False,False
acos_train_00494,acos,train,the seats are uncomfortable if you are sitting against the wall on wooden benches .,['AMBIENCE#GENERAL'],['Ambience'],['negative'],['seats'],[False],1,False,False
acos_train_00495,acos,train,it ' s a rather cramped and busy restaurant and it closes early .,"['RESTAURANT#MISCELLANEOUS', 'AMBIENCE#GENERAL']","['General', 'Ambience']","['negative', 'negative']","['restaurant', 'restaurant']","[False, False]",2,False,False
acos_train_00496,acos,train,the food is tasty and portion sizes are appropriate .,"['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['Food', 'Food']","['positive', 'positive']","['food', 'portion sizes']","[False, False]",2,False,False
acos_train_00497,acos,train,this is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates .,['RESTAURANT#MISCELLANEOUS'],['General'],['positive'],['restaurant'],[False],1,False,False
acos_train_00498,acos,train,not a great place for family or general dining .,['RESTAURANT#MISCELLANEOUS'],['General'],['negative'],['place'],[False],1,False,False
acos_train_00499,acos,train,food is excellent .,['FOOD#QUALITY'],['Food'],['positive'],['food'],[False],1,False,False
acos_train_00500,acos,train,fish is so very fresh .,['FOOD#QUALITY'],['Food'],['positive'],['fish'],[False],1,False,False
acos_train_00501,acos,train,waitstaff are very friendly .,['SERVICE#GENERAL'],['Service'],['positive'],['waitstaff'],[False],1,False,False
acos_train_00502,acos,train,love yuka .,['RESTAURANT#GENERAL'],['General'],['positive'],['yuka'],[False],1,False,False
acos_train_00503,acos,train,mermaid inn is an overall good restaurant with really good seafood .,"['FOOD#QUALITY', 'RESTAURANT#GENERAL']","['Food', 'General']","['positive', 'positive']","['seafood', 'mermaid inn']","[False, False]",2,False,False
acos_train_00504,acos,train,the lobster sandwich is good and the spaghetti with scallops and shrimp is great .,"['FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food']","['positive', 'positive']","['lobster sandwich', 'spaghetti with scallops and shrimp']","[False, False]",2,False,False
acos_train_00505,acos,train,the service is good and ambience is good for a date or group outing .,"['SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['Service', 'Ambience']","['positive', 'positive']","['service', 'ambience']","[False, False]",2,False,False
acos_train_00506,acos,train,the only fallback on this restaurant is the prices .,['RESTAURANT#PRICES'],['Price'],['negative'],['restaurant'],[False],1,False,False
acos_train_00507,acos,train,"even though its good seafood , the prices are too high .","['FOOD#QUALITY', 'RESTAURANT#PRICES']","['Food', 'Price']","['positive', 'negative']","['seafood', None]","[False, True]",2,True,True
acos_train_00508,acos,train,the lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price .,"['FOOD#QUALITY', 'FOOD#PRICES']","['Food', 'Price']","['positive', 'negative']","['lobster sandwich', 'lobster sandwich']","[False, False]",2,False,True
acos_train_00509,acos,train,we were very pleasantly surprised .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00510,acos,train,"the food was delicious ( i had a halibut special , my husband had steak ) , and the service was top - notch .","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['Food', 'Food', 'Food', 'Service']","['positive', 'positive', 'positive', 'positive']","['food', 'halibut special', 'steak', 'service']","[False, False, False, False]",4,False,False
acos_train_00511,acos,train,"when my dessert came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .",['SERVICE#GENERAL'],['Service'],['positive'],['waiter'],[False],1,False,False
acos_train_00512,acos,train,truly the mark of an attentive waiter .,['SERVICE#GENERAL'],['Service'],['positive'],['waiter'],[False],1,False,False
acos_train_00513,acos,train,i highly recommend the restaurant based on our experience last night .,['RESTAURANT#GENERAL'],['General'],['positive'],['restaurant'],[False],1,False,False
acos_train_00514,acos,train,we ate at this thai place following the reviews but very unhappy with the foods .,['FOOD#QUALITY'],['Food'],['negative'],['foods'],[False],1,False,False
acos_train_00515,acos,train,we thought that this place is using too much of msg cooking in the foods .,['FOOD#QUALITY'],['Food'],['negative'],['foods'],[False],1,False,False
acos_train_00516,acos,train,"they do n ' t concern much of customer ' s health , just want to make money .",['RESTAURANT#MISCELLANEOUS'],['General'],['negative'],[None],[True],1,True,False
acos_train_00517,acos,train,please do n ' t fool us .,['RESTAURANT#MISCELLANEOUS'],['General'],['negative'],[None],[True],1,True,False
acos_train_00518,acos,train,"i recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive']","['jelly fish', 'drunken chicken', 'soupy dumplings', 'stir fry blue crab']","[False, False, False, False]",4,False,False
acos_train_00519,acos,train,the food is so cheap and the waiters are nice .,"['FOOD#PRICES', 'SERVICE#GENERAL']","['Price', 'Service']","['positive', 'positive']","['food', 'waiters']","[False, False]",2,False,False
acos_train_00520,acos,train,"of course , it is crowded but who cares .",['AMBIENCE#GENERAL'],['Ambience'],['neutral'],[None],[True],1,True,False
acos_train_00521,acos,train,authentic shanghai style and i can not recommend a better shanghai place in new york .,['RESTAURANT#MISCELLANEOUS'],['General'],['positive'],[None],[True],1,True,False
acos_train_00522,acos,train,have frequented ' ino for several years and the food remains excellent .,['FOOD#QUALITY'],['Food'],['positive'],['food'],[False],1,False,False
acos_train_00523,acos,train,cheese plate is a varied delight and great bargain at $ 10 .,"['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'FOOD#PRICES']","['Food', 'Food', 'Price']","['positive', 'positive', 'positive']","['cheese plate', 'cheese plate', 'cheese plate']","[False, False, False]",3,False,False
acos_train_00524,acos,train,"the large selection of bruschettas , paninis , tramezzinis keep the palate from stagnating .","['FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS']","['Food', 'Food', 'Food']","['positive', 'positive', 'positive']","['bruschettas', 'paninis', 'tramezzinis']","[False, False, False]",3,False,False
acos_train_00525,acos,train,"( the asparagus , truffle oil , parmesan bruschetta is a winner ! )","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food']","['positive', 'positive', 'positive']","['asparagus', 'truffle oil', 'parmesan bruschetta']","[False, False, False]",3,False,False
acos_train_00526,acos,train,"be sure to try the seasonal , and always delicious , specials .","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food']","['positive', 'positive', 'positive']","['specials', 'specials', 'specials']","[False, False, False]",3,False,False
acos_train_00527,acos,train,definitely a neighborhood favorite .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00528,acos,train,i loved this place ! !,['RESTAURANT#GENERAL'],['General'],['positive'],['place'],[False],1,False,False
acos_train_00529,acos,train,i almost hesititate to write a review because the atmosphere was so great and i would hate for it too become to crowded .,['AMBIENCE#GENERAL'],['Ambience'],['positive'],['atmosphere'],[False],1,False,False
acos_train_00530,acos,train,"i like cafe noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['Service', 'Service', 'General']","['negative', 'negative', 'positive']","['people', 'people', 'cafe noir']","[False, False, False]",3,False,True
acos_train_00531,acos,train,"the service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .",['SERVICE#GENERAL'],['Service'],['negative'],['service'],[False],1,False,False
acos_train_00532,acos,train,"the waitress , seems to be more concerned of looking good than actually waitressing .",['SERVICE#GENERAL'],['Service'],['negative'],['waitress'],[False],1,False,False
acos_train_00533,acos,train,"after dinner the manager grabbed my boyfriend , asked him : where are you from . . . maybe you dont know how things work in america . . . and in the end stormed away almost teareyed yelling that tips are the only thing they survive on .",['SERVICE#GENERAL'],['Service'],['negative'],['manager'],[False],1,False,False
acos_train_00534,acos,train,"we did tip , i guess the model / waitress just wanted more and complained to the manager .",['SERVICE#GENERAL'],['Service'],['negative'],['waitress'],[False],1,False,False
acos_train_00535,acos,train,pizza here is consistently good .,['FOOD#QUALITY'],['Food'],['positive'],['pizza'],[False],1,False,False
acos_train_00536,acos,train,salads are a delicious way to begin the meal .,['FOOD#QUALITY'],['Food'],['positive'],['salads'],[False],1,False,False
acos_train_00537,acos,train,it is thick and slightly soggy .,"['FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food']","['negative', 'negative']","[None, None]","[True, True]",2,True,False
acos_train_00538,acos,train,decor is charming .,['AMBIENCE#GENERAL'],['Ambience'],['positive'],['decor'],[False],1,False,False
acos_train_00539,acos,train,service is average .,['SERVICE#GENERAL'],['Service'],['neutral'],['service'],[False],1,False,False
acos_train_00540,acos,train,what a great place .,['RESTAURANT#GENERAL'],['General'],['positive'],['place'],[False],1,False,False
acos_train_00541,acos,train,"the ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['Ambience', 'Food', 'Price']","['positive', 'positive', 'positive']","['ambience', 'food', None]","[False, False, True]",3,True,False
acos_train_00542,acos,train,"i was n ' t thrilled to have to wait on line for thirty minutes , but i guess that ' s the price you pay for a popular place .",['SERVICE#GENERAL'],['Service'],['neutral'],[None],[True],1,True,False
acos_train_00543,acos,train,i would definitely recommend sea if you like thai cuisine !,['FOOD#QUALITY'],['Food'],['positive'],['thai cuisine'],[False],1,False,False
acos_train_00544,acos,train,i was here a few weeks back and we had the worst customer service experience at a restaurant ever .,['SERVICE#GENERAL'],['Service'],['negative'],['customer service'],[False],1,False,False
acos_train_00545,acos,train,"a gentleman , maybe the manager , came to our table , and without so much as a smile or greeting asked for our order .",['SERVICE#GENERAL'],['Service'],['negative'],['gentleman'],[False],1,False,False
acos_train_00546,acos,train,"while it is understandable that every place is indeed different , there was not a need to be uncourteous to customers and downright rude .","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['Service', 'Service']","['negative', 'negative']","[None, None]","[True, True]",2,True,False
acos_train_00547,acos,train,never again !,['RESTAURANT#GENERAL'],['General'],['negative'],[None],[True],1,True,False
acos_train_00548,acos,train,i absolutely loved this place .,['RESTAURANT#GENERAL'],['General'],['positive'],['place'],[False],1,False,False
acos_train_00549,acos,train,"excellent atmosphere , delicious dishes good and friendly service .","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'SERVICE#GENERAL']","['Ambience', 'Food', 'Service', 'Service']","['positive', 'positive', 'positive', 'positive']","['atmosphere', 'dishes', 'service', 'service']","[False, False, False, False]",4,False,False
acos_train_00550,acos,train,this is can became on e of the ny italian food fare institutions .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00551,acos,train,i think that it is absolutely brilliant and well runned business operation .,"['RESTAURANT#GENERAL', 'RESTAURANT#GENERAL']","['General', 'General']","['positive', 'positive']","[None, None]","[True, True]",2,True,False
acos_train_00552,acos,train,the wine list is also really nice .,['DRINKS#STYLE_OPTIONS'],['Food'],['positive'],['wine list'],[False],1,False,False
acos_train_00553,acos,train,i have been to casimir over 5 times and i have always had a great time there .,['RESTAURANT#GENERAL'],['General'],['positive'],['casimir'],[False],1,False,False
acos_train_00554,acos,train,the food is great and reasonably priced .,"['FOOD#QUALITY', 'FOOD#PRICES']","['Food', 'Price']","['positive', 'positive']","['food', 'food']","[False, False]",2,False,False
acos_train_00555,acos,train,"i have tried to make reservations , but both times , the hostess did n ' t have my name .",['SERVICE#GENERAL'],['Service'],['negative'],['hostess'],[False],1,False,False
acos_train_00556,acos,train,"if the weather is nice , try to snag an outside table .",['AMBIENCE#GENERAL'],['Ambience'],['positive'],['outside table'],[False],1,False,False
acos_train_00557,acos,train,"the staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['Service', 'Service', 'Ambience']","['positive', 'positive', 'negative']","['staff', 'staff', 'unisex bathroom']","[False, False, False]",3,False,True
acos_train_00558,acos,train,my boyfriend and i went there to celebrate my birthday the other night and all i can say is that it was magnificent .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00559,acos,train,"from the spectacular caviar to the hospitable waitstaff , i felt like royalty and enjoyed every second of it .","['FOOD#QUALITY', 'SERVICE#GENERAL']","['Food', 'Service']","['positive', 'positive']","['caviar', 'waitstaff']","[False, False]",2,False,False
acos_train_00560,acos,train,"considering we were the last patrons there and it was after the closing time , the waitstaff did not rush us at all and made us feel comfortable and relaxed .","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['Service', 'Service']","['positive', 'positive']","['waitstaff', 'waitstaff']","[False, False]",2,False,False
acos_train_00561,acos,train,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service .,"['FOOD#QUALITY', 'SERVICE#GENERAL']","['Food', 'Service']","['positive', 'positive']","['caviar', 'service']","[False, False]",2,False,False
acos_train_00562,acos,train,nice family owned traditional restaurant .,['RESTAURANT#GENERAL'],['General'],['positive'],['restaurant'],[False],1,False,False
acos_train_00563,acos,train,i was pleasantly surprised to find this gem in hoboken .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
acos_train_00564,acos,train,"i found the food to be outstanding , particulary the salmon dish i had .","['FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food']","['positive', 'positive']","['food', 'salmon dish']","[False, False]",2,False,False
acos_train_00565,acos,train,"i also ordered the change mojito , which was out of this world .",['DRINKS#QUALITY'],['Food'],['positive'],['change mojito'],[False],1,False,False
acos_train_00566,acos,train,"my friends settled for rice dishes , but we came back the following day to try the dim sum , which was good . . . not outstanding , but good .","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food']","['neutral', 'neutral', 'neutral']","['dim sum', 'dim sum', 'dim sum']","[False, False, False]",3,False,False
acos_train_00567,acos,train,"we ate out in the back patio , which is worth it as it ' s cool and the music is hear well there .","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['Ambience', 'Ambience', 'Ambience']","['positive', 'positive', 'positive']","['back patio', 'back patio', 'music']","[False, False, False]",3,False,False
acos_train_00568,acos,train,"overall , excellent restaurant !",['RESTAURANT#GENERAL'],['General'],['positive'],['restaurant'],[False],1,False,False
acos_train_00569,acos,train,the food was good .,['FOOD#QUALITY'],['Food'],['positive'],['food'],[False],1,False,False
acos_train_00570,acos,train,the place was nice and calm .,"['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['Ambience', 'Ambience']","['positive', 'positive']","['place', 'place']","[False, False]",2,False,False
acos_train_00571,acos,train,but the service was a bit slow .,['SERVICE#GENERAL'],['Service'],['negative'],['service'],[False],1,False,False
acos_train_00572,acos,train,the buffet had a nice selection .,['FOOD#STYLE_OPTIONS'],['Food'],['positive'],['buffet'],[False],1,False,False
acos_train_00573,acos,train,the food was average or above including some surprising tasty dishes .,"['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food']","['positive', 'positive', 'positive']","['food', 'dishes', 'dishes']","[False, False, False]",3,False,False
acos_train_00574,acos,train,service was also very good .,['SERVICE#GENERAL'],['Service'],['positive'],['service'],[False],1,False,False
acos_train_00575,acos,train,i would go back .,['RESTAURANT#GENERAL'],['General'],['positive'],[None],[True],1,True,False
