sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict
semeval16_train_00380,semeval16,train,someone else recommended the dessert - we also left that .,['dessert'],['General'],['negative'],['dessert'],[False],1,False,False
semeval16_train_00381,semeval16,train,one of us actually liked the expresso - that 's it .,['expresso'],['General'],['positive'],['expresso'],[False],1,False,False
semeval16_train_00382,semeval16,train,"skip this restaurant , it 's a big disappointment .",['restaurant'],['General'],['negative'],['restaurant'],[False],1,False,False
semeval16_train_00383,semeval16,train,myagi is one of my favorite restaurants in the city ; the place the negative reviews describe sound like they were somewhere else .,['myagi'],['General'],['positive'],['myagi'],[False],1,False,False
semeval16_train_00384,semeval16,train,i 've never had bad service and the fish is fresh and delicious .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00385,semeval16,train,i 've never had bad service and the fish is fresh and delicious .,['fish'],['General'],['positive'],['fish'],[False],1,False,False
semeval16_train_00386,semeval16,train,their tuna tartar appetizer is to die for .,['tuna tartar appetizer'],['General'],['positive'],['tuna tartar appetizer'],[False],1,False,False
semeval16_train_00387,semeval16,train,"i come from a family of pizzeria owners , and i 'm almost ashamed to say that the pizza in fornino 's blows my families receipies away .",['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
semeval16_train_00388,semeval16,train,the place is so cool and the service is prompt and curtious .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00389,semeval16,train,the place is so cool and the service is prompt and curtious .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval16_train_00390,semeval16,train,i highly recommend to anyone to give this place a try .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval16_train_00391,semeval16,train,a restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00392,semeval16,train,a restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00393,semeval16,train,a restaurant that does n't try to do anything except serve great food with great service in a pleasant atmosphere .,['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
semeval16_train_00394,semeval16,train,no gimmicks here -- the food speaks for itself in its freshness and preparation .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00395,semeval16,train,the dining room is quietly elegant with no music to shout over -- how refreshing !,['dining room'],['General'],['positive'],['dining room'],[False],1,False,False
semeval16_train_00396,semeval16,train,"the service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00397,semeval16,train,"the service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs .",['staff'],['Service'],['positive'],['staff'],[False],1,False,False
semeval16_train_00398,semeval16,train,"looking around , i saw a room full of new yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .",['meal'],['General'],['positive'],['meal'],[False],1,False,False
semeval16_train_00399,semeval16,train,"looking around , i saw a room full of new yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .",['restaurant'],['General'],['positive'],['restaurant'],[False],1,False,False
semeval16_train_00400,semeval16,train,the view is breathtaking the service is top notch ... the ambiance is wonderfull .,['view'],['General'],['positive'],['view'],[False],1,False,False
semeval16_train_00401,semeval16,train,the view is breathtaking the service is top notch ... the ambiance is wonderfull .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00402,semeval16,train,the view is breathtaking the service is top notch ... the ambiance is wonderfull .,['ambiance'],['General'],['positive'],['ambiance'],[False],1,False,False
semeval16_train_00403,semeval16,train,the staff offers impeccable service .,['staff'],['Service'],['positive'],['staff'],[False],1,False,False
semeval16_train_00404,semeval16,train,i had lobster bisque it has 2 oz . of maine lobster in it .,['lobster bisque'],['General'],['positive'],['lobster bisque'],[False],1,False,False
semeval16_train_00405,semeval16,train,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque .,['new england chowder'],['General'],['positive'],['new england chowder'],[False],1,False,False
semeval16_train_00406,semeval16,train,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque .,['lobster bisque'],['General'],['positive'],['lobster bisque'],[False],1,False,False
semeval16_train_00407,semeval16,train,my boyfriend had prime rib it was good .,['prime rib'],['General'],['positive'],['prime rib'],[False],1,False,False
semeval16_train_00408,semeval16,train,we did n't want a bottle of bubbly on a weekday so we each got little bottles of korbett it was just enough .,['bottles of korbett'],['General'],['positive'],['bottles of korbett'],[False],1,False,False
semeval16_train_00409,semeval16,train,my wife and i ate here earlier this week and have not stopped ranting and raving about the food .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00410,semeval16,train,if you like spicy food get the chicken vindaloo .,['chicken vindaloo'],['General'],['positive'],['chicken vindaloo'],[False],1,False,False
semeval16_train_00411,semeval16,train,go to volare for 1st class service and terrific food .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00412,semeval16,train,go to volare for 1st class service and terrific food .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00413,semeval16,train,the portions are large and the servers always surprise us with a different starter .,['portions'],['General'],['positive'],['portions'],[False],1,False,False
semeval16_train_00414,semeval16,train,the portions are large and the servers always surprise us with a different starter .,['servers'],['General'],['positive'],['servers'],[False],1,False,False
semeval16_train_00415,semeval16,train,the wine list is excellent .,['wine list'],['General'],['positive'],['wine list'],[False],1,False,False
semeval16_train_00416,semeval16,train,the food is amazing ... especially if you get the chef 's tasting menu and your favourite bottle ( or two ! ) of wine from an extensive selection of wines .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00417,semeval16,train,the food is amazing ... especially if you get the chef 's tasting menu and your favourite bottle ( or two ! ) of wine from an extensive selection of wines .,['selection of wines'],['General'],['positive'],['selection of wines'],[False],1,False,False
semeval16_train_00418,semeval16,train,the food is amazing ... especially if you get the chef 's tasting menu and your favourite bottle ( or two ! ) of wine from an extensive selection of wines .,"[""chef 's tasting menu""]",['General'],['positive'],"[""chef 's tasting menu""]",[False],1,False,False
semeval16_train_00419,semeval16,train,"the place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00420,semeval16,train,"the place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",['place'],['General'],['negative'],['place'],[False],1,False,False
semeval16_train_00421,semeval16,train,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .,['food'],['Food'],['negative'],['food'],[False],1,False,False
semeval16_train_00422,semeval16,train,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .,['prixe fixe tasting menu'],['General'],['positive'],['prixe fixe tasting menu'],[False],1,False,False
semeval16_train_00423,semeval16,train,"with the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",['food'],['Food'],['neutral'],['food'],[False],1,False,False
semeval16_train_00424,semeval16,train,"with the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",['lemon salad'],['General'],['negative'],['lemon salad'],[False],1,False,False
semeval16_train_00425,semeval16,train,the menu is very limited - i think we counted 4 or 5 entrees .,['menu'],['General'],['negative'],['menu'],[False],1,False,False
semeval16_train_00426,semeval16,train,"we ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat .",['grilled branzino'],['General'],['negative'],['grilled branzino'],[False],1,False,False
semeval16_train_00427,semeval16,train,"the decor in this place is very diner - ish and the kind of place you expect in the east village - not romantic , just simple , small and sparse .",['decor'],['General'],['neutral'],['decor'],[False],1,False,False
semeval16_train_00428,semeval16,train,problem is nothing at prune is particularly memorable .,['prune'],['General'],['negative'],['prune'],[False],1,False,False
semeval16_train_00429,semeval16,train,this place is so much fun .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval16_train_00430,semeval16,train,our family never expected such incredible entertainment in a restaurant .,['restaurant'],['General'],['positive'],['restaurant'],[False],1,False,False
semeval16_train_00431,semeval16,train,our food was great too !,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00432,semeval16,train,and really large portions .,['portions'],['General'],['positive'],['portions'],[False],1,False,False
semeval16_train_00433,semeval16,train,the staff was the friendliest that have seen in new york .,['staff'],['Service'],['positive'],['staff'],[False],1,False,False
semeval16_train_00434,semeval16,train,if you want something really different than try jekyll and hyde .,['jekyll and hyde'],['General'],['positive'],['jekyll and hyde'],[False],1,False,False
semeval16_train_00435,semeval16,train,the food was pretty tradional but it was hot and good with large portions .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00436,semeval16,train,the food was pretty tradional but it was hot and good with large portions .,['portions'],['General'],['positive'],['portions'],[False],1,False,False
semeval16_train_00437,semeval16,train,the place is a lot of fun .,['place'],['General'],['positive'],['place'],[False],1,False,False
semeval16_train_00438,semeval16,train,the characters really make for an enjoyable experience .,['characters'],['General'],['positive'],['characters'],[False],1,False,False
semeval16_train_00439,semeval16,train,"the food however , is what one might expect .",['food'],['Food'],['negative'],['food'],[False],1,False,False
semeval16_train_00440,semeval16,train,"however , i think jeckll and hydes t is one of those places that is fun to do once .",['jeckll and hydes'],['General'],['positive'],['jeckll and hydes'],[False],1,False,False
semeval16_train_00441,semeval16,train,service was slow had to wait to order and get food although not crowded .,['service'],['Service'],['negative'],['service'],[False],1,False,False
semeval16_train_00442,semeval16,train,drinks way over priced .,['drinks'],['Food'],['negative'],['drinks'],[False],1,False,False
semeval16_train_00443,semeval16,train,food was good not great not worth the wait or another visit,['food'],['Food'],['neutral'],['food'],[False],1,False,False
semeval16_train_00444,semeval16,train,great pizza for lunch place .,['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
semeval16_train_00445,semeval16,train,service was quick .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00446,semeval16,train,the pizza was great .,['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
semeval16_train_00447,semeval16,train,have the iced tea .,['iced tea'],['General'],['positive'],['iced tea'],[False],1,False,False
semeval16_train_00448,semeval16,train,"whenever you need a sushi fix , mizu will be there with quality fish and great service .",['fish'],['General'],['positive'],['fish'],[False],1,False,False
semeval16_train_00449,semeval16,train,"whenever you need a sushi fix , mizu will be there with quality fish and great service .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00450,semeval16,train,delivery is fast too .,['delivery'],['General'],['positive'],['delivery'],[False],1,False,False
semeval16_train_00451,semeval16,train,"great friendly service , fast seating , fast delivery , excellent sushi .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00452,semeval16,train,"great friendly service , fast seating , fast delivery , excellent sushi .",['seating'],['General'],['positive'],['seating'],[False],1,False,False
semeval16_train_00453,semeval16,train,"great friendly service , fast seating , fast delivery , excellent sushi .",['delivery'],['General'],['positive'],['delivery'],[False],1,False,False
semeval16_train_00454,semeval16,train,"great friendly service , fast seating , fast delivery , excellent sushi .",['sushi'],['General'],['positive'],['sushi'],[False],1,False,False
semeval16_train_00455,semeval16,train,ess - a - bagel ( either by sty - town or midtown ) is by far the best bagel in ny .,['bagel'],['General'],['positive'],['bagel'],[False],1,False,False
semeval16_train_00456,semeval16,train,"the bagels always warm , soft on the inside , crispy on the outside and enormous in size .",['bagels'],['General'],['positive'],['bagels'],[False],1,False,False
semeval16_train_00457,semeval16,train,they have a huge selection of different cream cheeses and all of their salads are great .,['salads'],['General'],['positive'],['salads'],[False],1,False,False
semeval16_train_00458,semeval16,train,they have a huge selection of different cream cheeses and all of their salads are great .,['cream cheeses'],['General'],['positive'],['cream cheeses'],[False],1,False,False
semeval16_train_00459,semeval16,train,the lox is always fresh too .,['lox'],['General'],['positive'],['lox'],[False],1,False,False
semeval16_train_00460,semeval16,train,not impressed with the food .,['food'],['Food'],['negative'],['food'],[False],1,False,False
semeval16_train_00461,semeval16,train,prices too high for this cramped and unappealing resturant .,['resturant'],['General'],['negative'],['resturant'],[False],1,False,False
semeval16_train_00462,semeval16,train,zero ambiance to boot .,['ambiance'],['General'],['negative'],['ambiance'],[False],1,False,False
semeval16_train_00463,semeval16,train,i thought this place was totally overrated .,['place'],['General'],['negative'],['place'],[False],1,False,False
semeval16_train_00464,semeval16,train,"the ambience was nice , but service was n't so great .",['ambience'],['Ambience'],['positive'],['ambience'],[False],1,False,False
semeval16_train_00465,semeval16,train,"the ambience was nice , but service was n't so great .",['service'],['Service'],['negative'],['service'],[False],1,False,False
semeval16_train_00466,semeval16,train,this is the best shabu - shabu restaurant in the try - state area .,['shabu - shabu restaurant'],['General'],['positive'],['shabu - shabu restaurant'],[False],1,False,False
semeval16_train_00467,semeval16,train,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00468,semeval16,train,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan .,['feel'],['General'],['positive'],['feel'],[False],1,False,False
semeval16_train_00469,semeval16,train,thius is a must for anyone who loves shabu - shabu .,['shabu - shabu'],['General'],['positive'],['shabu - shabu'],[False],1,False,False
semeval16_train_00470,semeval16,train,"the atmosphere is nothing special , but it feels like a sushi establishment in tokyo .",['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
semeval16_train_00471,semeval16,train,the owner and staff are all japanese as well and that adds to the entire ambiance .,['owner'],['General'],['positive'],['owner'],[False],1,False,False
semeval16_train_00472,semeval16,train,the owner and staff are all japanese as well and that adds to the entire ambiance .,['staff'],['Service'],['positive'],['staff'],[False],1,False,False
semeval16_train_00473,semeval16,train,the owner and staff are all japanese as well and that adds to the entire ambiance .,['ambiance'],['General'],['positive'],['ambiance'],[False],1,False,False
semeval16_train_00474,semeval16,train,"despite a slightly limited menu , everything prepared is done to perfection , ultra fresh and a work of food art .",['menu'],['General'],['negative'],['menu'],[False],1,False,False
semeval16_train_00475,semeval16,train,taxan delicious !,['taxan'],['General'],['positive'],['taxan'],[False],1,False,False
semeval16_train_00476,semeval16,train,the prices were cheap compared to the quality of service and food .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00477,semeval16,train,the prices were cheap compared to the quality of service and food .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00478,semeval16,train,the location and ambience is ok but the food is what makes up for it .,['location'],['General'],['neutral'],['location'],[False],1,False,False
semeval16_train_00479,semeval16,train,the location and ambience is ok but the food is what makes up for it .,['ambience'],['Ambience'],['neutral'],['ambience'],[False],1,False,False
semeval16_train_00480,semeval16,train,the location and ambience is ok but the food is what makes up for it .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00481,semeval16,train,try green curry with vegetables .,['green curry with vegetables'],['General'],['positive'],['green curry with vegetables'],[False],1,False,False
semeval16_train_00482,semeval16,train,"the service is ok , some of the people did n't get what they asked for .",['service'],['Service'],['neutral'],['service'],[False],1,False,False
semeval16_train_00483,semeval16,train,i had the best ravioli ever .,['ravioli'],['General'],['positive'],['ravioli'],[False],1,False,False
semeval16_train_00484,semeval16,train,the wine the service was very good too .,['wine'],['General'],['positive'],['wine'],[False],1,False,False
semeval16_train_00485,semeval16,train,the wine the service was very good too .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00486,semeval16,train,this quaint and romantic trattoria is at the top of my manhattan restaurant list .,['trattoria'],['General'],['positive'],['trattoria'],[False],1,False,False
semeval16_train_00487,semeval16,train,"the food is delicious - from the specials to the regular menu - fare , the dishes are never a disappointment .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00488,semeval16,train,"the food is delicious - from the specials to the regular menu - fare , the dishes are never a disappointment .",['dishes'],['General'],['positive'],['dishes'],[False],1,False,False
semeval16_train_00489,semeval16,train,"the food is delicious - from the specials to the regular menu - fare , the dishes are never a disappointment .",['specials'],['General'],['positive'],['specials'],[False],1,False,False
semeval16_train_00490,semeval16,train,"the food is delicious - from the specials to the regular menu - fare , the dishes are never a disappointment .",['regular menu - fare'],['General'],['positive'],['regular menu - fare'],[False],1,False,False
semeval16_train_00491,semeval16,train,"whether it 's the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to northern italy with one bite .",['parmesean porcini souffle'],['General'],['positive'],['parmesean porcini souffle'],[False],1,False,False
semeval16_train_00492,semeval16,train,"whether it 's the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to northern italy with one bite .",['lamb glazed with balsamic vinegar'],['General'],['positive'],['lamb glazed with balsamic vinegar'],[False],1,False,False
semeval16_train_00493,semeval16,train,"although the tables may be closely situated , the candle - light , food - quality and service overcompensate .",['candle - light'],['General'],['positive'],['candle - light'],[False],1,False,False
semeval16_train_00494,semeval16,train,"although the tables may be closely situated , the candle - light , food -quality and service overcompensate .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00495,semeval16,train,"although the tables may be closely situated , the candle - light , food - quality and service overcompensate .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00496,semeval16,train,"although the tables may be closely situated , the candle - light , food - quality and service overcompensate .",['tables'],['General'],['negative'],['tables'],[False],1,False,False
semeval16_train_00497,semeval16,train,"i have known about this secret for the last 13 years , emilio(the godfather ) has continued to serve food and wine for the gods at mortal prices .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00498,semeval16,train,"i have known about this secret for the last 13 years , emilio(the godfather ) has continued to serve food and wine for the gods at mortal prices .",['wine'],['General'],['positive'],['wine'],[False],1,False,False
semeval16_train_00499,semeval16,train,"i have known about this secret for the last 13 years , emilio(the godfather ) has continued to serve food and wine for the gods at mortal prices .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00500,semeval16,train,"i have known about this secret for the last 13 years , emilio(the godfather ) has continued to serve food and wine for the gods at mortal prices .",['wine'],['General'],['positive'],['wine'],[False],1,False,False
semeval16_train_00501,semeval16,train,"if you go , try the marinara / arrabiatta sauce , the mozzarella en carozza is mmmmmmmm ..... everything is just delicious .",['marinara / arrabiatta sauce'],['General'],['positive'],['marinara / arrabiatta sauce'],[False],1,False,False
semeval16_train_00502,semeval16,train,"if you go , try the marinara / arrabiatta sauce , the mozzarella en carozza is mmmmmmmm ..... everything is just delicious .",['mozzarella en carozza'],['General'],['positive'],['mozzarella en carozza'],[False],1,False,False
semeval16_train_00503,semeval16,train,check out the secret back room .,['back room'],['General'],['positive'],['back room'],[False],1,False,False
semeval16_train_00504,semeval16,train,thank you emilio .,['emilio'],['General'],['positive'],['emilio'],[False],1,False,False
semeval16_train_00505,semeval16,train,"i found the food , service and value exceptional everytime i have been there .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00506,semeval16,train,"i found the food , service and value exceptional everytime i have been there .",['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00507,semeval16,train,the food was authentic .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00508,semeval16,train,the service was excellent - friendly and attentive .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00509,semeval16,train,very good wine choices .,['wine choices'],['General'],['positive'],['wine choices'],[False],1,False,False
semeval16_train_00510,semeval16,train,who has room for cheesesticks with the best pizza in nyc !,['pizza'],['General'],['positive'],['pizza'],[False],1,False,False
semeval16_train_00511,semeval16,train,get the pepperoni - yum - and a family style salad .,['pepperoni'],['General'],['positive'],['pepperoni'],[False],1,False,False
semeval16_train_00512,semeval16,train,get the pepperoni - yum - and a family style salad .,['family style salad'],['General'],['positive'],['family style salad'],[False],1,False,False
semeval16_train_00513,semeval16,train,great staff .,['staff'],['Service'],['positive'],['staff'],[False],1,False,False
semeval16_train_00514,semeval16,train,always great service !,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00515,semeval16,train,"the food is good , i ca n't lie .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00516,semeval16,train,but the staff was so horrible to us .,['staff'],['Service'],['negative'],['staff'],[False],1,False,False
semeval16_train_00517,semeval16,train,the hostess and the waitress were incredibly rude and did everything they could to rush us out .,['hostess'],['General'],['negative'],['hostess'],[False],1,False,False
semeval16_train_00518,semeval16,train,the hostess and the waitress were incredibly rude and did everything they could to rush us out .,['waitress'],['General'],['negative'],['waitress'],[False],1,False,False
semeval16_train_00519,semeval16,train,we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .,['waitress'],['General'],['negative'],['waitress'],[False],1,False,False
semeval16_train_00520,semeval16,train,"this place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",['place'],['General'],['negative'],['place'],[False],1,False,False
semeval16_train_00521,semeval16,train,"this place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00522,semeval16,train,"this place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",['service'],['Service'],['negative'],['service'],[False],1,False,False
semeval16_train_00523,semeval16,train,amma is nothing special .,['amma'],['General'],['neutral'],['amma'],[False],1,False,False
semeval16_train_00524,semeval16,train,i ate here a week ago and found most dishes average at best and too expensive .,['dishes'],['General'],['negative'],['dishes'],[False],1,False,False
semeval16_train_00525,semeval16,train,"do n't dine at tamarind for the vegetarian dishes , they are simply not up to par with the non - veg selections .",['vegetarian dishes'],['General'],['negative'],['vegetarian dishes'],[False],1,False,False
semeval16_train_00526,semeval16,train,"do n't dine at tamarind for the vegetarian dishes , they are simply not up to par with the non - veg selections .",['non - veg selections'],['General'],['positive'],['non - veg selections'],[False],1,False,False
semeval16_train_00527,semeval16,train,decor is nice though service can be spotty .,['decor'],['General'],['positive'],['decor'],[False],1,False,False
semeval16_train_00528,semeval16,train,decor is nice though service can be spotty .,['service'],['Service'],['negative'],['service'],[False],1,False,False
semeval16_train_00529,semeval16,train,this place is always packed .,['place'],['General'],['neutral'],['place'],[False],1,False,False
semeval16_train_00530,semeval16,train,"most importantly , food is excellent .",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00531,semeval16,train,try the sea bass .,['sea bass'],['General'],['positive'],['sea bass'],[False],1,False,False
semeval16_train_00532,semeval16,train,first of all dal bukhara rocks .,['dal bukhara'],['General'],['positive'],['dal bukhara'],[False],1,False,False
semeval16_train_00533,semeval16,train,i am happy i did the food was awsome .,['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00534,semeval16,train,and yes dal bukhara is so dam good and so are all the kababs .,['kababs'],['General'],['positive'],['kababs'],[False],1,False,False
semeval16_train_00535,semeval16,train,and yes dal bukhara is so dam good and so are all the kababs .,['dal bukhara'],['General'],['positive'],['dal bukhara'],[False],1,False,False
semeval16_train_00536,semeval16,train,haru on park s is simply disgusting .,['haru on park s'],['General'],['negative'],['haru on park s'],[False],1,False,False
semeval16_train_00537,semeval16,train,the fish was not fresh and the rice tasted old and stale .,['fish'],['General'],['negative'],['fish'],[False],1,False,False
semeval16_train_00538,semeval16,train,the fish was not fresh and the rice tasted old and stale .,['rice'],['General'],['negative'],['rice'],[False],1,False,False
semeval16_train_00539,semeval16,train,"quite frankly , this is some of the worst sushi i have ever tried .",['sushi'],['General'],['negative'],['sushi'],[False],1,False,False
semeval16_train_00540,semeval16,train,honestly the worst sushi my husband and i had in our entire lives .,['sushi'],['General'],['negative'],['sushi'],[False],1,False,False
semeval16_train_00541,semeval16,train,not sure why this restaurant would be rated that highly .,['restaurant'],['General'],['negative'],['restaurant'],[False],1,False,False
semeval16_train_00542,semeval16,train,the all - u - can - eat sushi is definitely in very poor quality .,['all - u - can - eat sushi'],['General'],['negative'],['all - u - can - eat sushi'],[False],1,False,False
semeval16_train_00543,semeval16,train,"limited menu , no - so - fresh ingredients , thinly - sliced fish , fall - apart rice .",['menu'],['General'],['negative'],['menu'],[False],1,False,False
semeval16_train_00544,semeval16,train,"limited menu , no - so - fresh ingredients , thinly - sliced fish , fall - apart rice .",['ingredients'],['General'],['negative'],['ingredients'],[False],1,False,False
semeval16_train_00545,semeval16,train,"limited menu , no - so - fresh ingredients , thinly - sliced fish , fall - apart rice .",['fish'],['General'],['negative'],['fish'],[False],1,False,False
semeval16_train_00546,semeval16,train,"limited menu , no - so - fresh ingredients , thinly - sliced fish , fall - apart rice .",['rice'],['General'],['negative'],['rice'],[False],1,False,False
semeval16_train_00547,semeval16,train,"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish .",['soy sauce'],['General'],['negative'],['soy sauce'],[False],1,False,False
semeval16_train_00548,semeval16,train,"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish .",['rice'],['General'],['negative'],['rice'],[False],1,False,False
semeval16_train_00549,semeval16,train,the waitstaffs are nice though .,['waitstaffs'],['General'],['positive'],['waitstaffs'],[False],1,False,False
semeval16_train_00550,semeval16,train,i have been to roth 's twice and both times were very disappointing .,"[""roth 's""]",['General'],['negative'],"[""roth 's""]",[False],1,False,False
semeval16_train_00551,semeval16,train,"both times i was extremely dissappointed by the service , which was boarderline rude .",['service'],['Service'],['negative'],['service'],[False],1,False,False
semeval16_train_00552,semeval16,train,"the dinner was ok , nothing i would have again .",['dinner'],['General'],['negative'],['dinner'],[False],1,False,False
semeval16_train_00553,semeval16,train,"i had their eggs benedict for brunch , which were the worst in my entire life , i tried removing the hollondaise sauce completely that was how failed it was .",['eggs benedict'],['General'],['negative'],['eggs benedict'],[False],1,False,False
semeval16_train_00554,semeval16,train,with the theater 2 blocks away we had a delicious meal in a beautiful room .,['meal'],['General'],['positive'],['meal'],[False],1,False,False
semeval16_train_00555,semeval16,train,with the theater 2 blocks away we had a delicious meal in a beautiful room .,['room'],['General'],['positive'],['room'],[False],1,False,False
semeval16_train_00556,semeval16,train,the service was attentive .,['service'],['Service'],['positive'],['service'],[False],1,False,False
semeval16_train_00557,semeval16,train,planet thai is great !,['planet thai'],['General'],['positive'],['planet thai'],[False],1,False,False
semeval16_train_00558,semeval16,train,"we love the food , drinks , and atmosphere !",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00559,semeval16,train,"we love the food , drinks , and atmosphere !",['drinks'],['Food'],['positive'],['drinks'],[False],1,False,False
semeval16_train_00560,semeval16,train,"we love the food , drinks , and atmosphere !",['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
semeval16_train_00561,semeval16,train,"the svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",['svc'],['General'],['negative'],['svc'],[False],1,False,False
semeval16_train_00562,semeval16,train,"the svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",['restaurant'],['General'],['positive'],['restaurant'],[False],1,False,False
semeval16_train_00563,semeval16,train,"try the pad thai , it 's fabulous and their prices are so cheap !",['pad thai'],['General'],['positive'],['pad thai'],[False],1,False,False
semeval16_train_00564,semeval16,train,"just because it 's cheap does not mean the portions are small or the food is nasty , it is great !",['portions'],['General'],['positive'],['portions'],[False],1,False,False
semeval16_train_00565,semeval16,train,"just because it 's cheap does not mean the portions are small or the food is nasty , it is great !",['food'],['Food'],['positive'],['food'],[False],1,False,False
semeval16_train_00566,semeval16,train,"also , the sandwiches ( nearing $ 7 ) did n't come with anything like chips or a side .",['sandwiches'],['General'],['negative'],['sandwiches'],[False],1,False,False
semeval16_train_00567,semeval16,train,"eating in , the atmosphere saves it , but at your desk , it 's a very disappointing experience .",['atmosphere'],['General'],['positive'],['atmosphere'],[False],1,False,False
